timestamp,temperature_celsius,humidity_percent,gas_level_ppm,condition_label
2023-07-02 16:15:00,21.87,49.6,142.2,Normal
2023-07-02 16:30:00,26.1,46.8,160.9,Normal
2023-07-02 16:45:00,23.65,52.2,186.8,Normal
2023-07-02 17:00:00,22.73,42.8,270.3,Normal
2023-07-02 17:15:00,23.05,51.5,176.6,Normal
2023-07-02 17:30:00,21.1,43.4,179.9,Normal
2023-07-02 17:45:00,23.23,54.4,200.6,Normal
2023-07-02 18:00:00,18.46,48.2,188.4,Normal
2023-07-02 18:15:00,19.04,52.9,179.1,Normal
2023-07-02 18:30:00,21.7,60.3,236.3,Normal
2023-07-02 18:45:00,14.35,66.8,206.1,Normal
2023-07-02 19:00:00,18.36,63.3,194.3,Normal
2023-07-02 19:15:00,16.79,64.7,180.5,Normal
2023-07-02 19:30:00,20.27,68.2,189.4,Normal
2023-07-02 19:45:00,15.81,69.9,158.7,Normal
2023-07-02 20:00:00,18.02,56.1,138.7,Normal
2023-07-02 20:15:00,15.53,66.7,174.1,Normal
2023-07-02 20:30:00,17.14,60.9,850.8,Poor Air Quality
2023-07-02 20:45:00,13.87,67.5,192.4,Normal
2023-07-02 21:00:00,12.69,74.4,145.2,Normal
2023-07-02 21:15:00,14.95,67.3,149.2,Normal
2023-07-02 21:30:00,14.25,60.3,181.8,Normal
2023-07-02 21:45:00,16.74,73.1,158.2,Normal
2023-07-02 22:00:00,16.25,69.0,173.7,Normal
2023-07-02 22:15:00,10.3,80.0,144.9,Normal
2023-07-02 22:30:00,12.7,62.6,164.0,Normal
2023-07-02 22:45:00,13.96,77.2,191.0,Normal
2023-07-02 23:00:00,9.18,80.5,165.1,Cold
2023-07-02 23:15:00,10.66,81.6,136.3,Normal
2023-07-02 23:30:00,10.2,76.7,148.1,Normal
2023-07-02 23:45:00,11.08,84.6,166.0,Normal
2023-07-03 00:00:00,13.16,75.7,170.4,Normal
2023-07-03 00:15:00,10.45,71.5,171.7,Normal
2023-07-03 00:30:00,11.3,65.3,154.0,Normal
2023-07-03 00:45:00,8.43,89.8,141.7,Cold
2023-07-03 01:00:00,11.33,66.8,157.3,Normal
2023-07-03 01:15:00,13.75,70.5,143.2,Normal
2023-07-03 01:30:00,11.47,85.2,146.3,Normal
2023-07-03 01:45:00,11.92,70.9,181.0,Normal
2023-07-03 02:00:00,13.34,76.2,150.8,Normal
2023-07-03 02:15:00,14.16,79.3,184.3,Normal
2023-07-03 02:30:00,8.91,77.9,169.8,Cold
2023-07-03 02:45:00,18.23,68.8,193.1,Normal
2023-07-03 03:00:00,12.55,73.3,192.4,Normal
2023-07-03 03:15:00,14.65,65.0,122.8,Normal
2023-07-03 03:30:00,13.24,69.6,147.5,Normal
2023-07-03 03:45:00,17.06,66.3,173.9,Normal
2023-07-03 04:00:00,14.09,70.4,182.4,Normal
2023-07-03 04:15:00,18.99,59.3,150.8,Normal
2023-07-03 04:30:00,19.94,60.7,165.2,Normal
2023-07-03 04:45:00,20.28,59.5,154.2,Normal
2023-07-03 05:00:00,17.33,62.3,177.9,Normal
2023-07-03 05:15:00,17.28,55.9,186.7,Normal
2023-07-03 05:30:00,19.7,57.8,156.6,Normal
2023-07-03 05:45:00,21.07,65.2,187.0,Normal
2023-07-03 06:00:00,18.92,48.8,145.4,Normal
2023-07-03 06:15:00,19.87,49.9,166.6,Normal
2023-07-03 06:30:00,19.62,57.2,112.5,Normal
2023-07-03 06:45:00,19.61,53.8,214.1,Normal
2023-07-03 07:00:00,22.72,54.2,192.1,Normal
2023-07-03 07:15:00,21.73,44.9,225.2,Normal
2023-07-03 07:30:00,21.82,54.6,222.9,Normal
2023-07-03 07:45:00,21.59,44.2,202.8,Normal
2023-07-03 08:00:00,22.75,44.5,174.7,Normal
2023-07-03 08:15:00,23.89,43.9,187.1,Normal
2023-07-03 08:30:00,23.67,40.2,166.9,Normal
2023-07-03 08:45:00,21.67,48.1,244.8,Normal
2023-07-03 09:00:00,23.5,49.3,183.0,Normal
2023-07-03 09:15:00,27.21,24.8,219.6,Normal
2023-07-03 09:30:00,26.37,40.5,174.4,Normal
2023-07-03 09:45:00,26.58,44.5,161.2,Normal
2023-07-03 10:00:00,27.98,37.0,149.5,Normal
2023-07-03 10:15:00,26.98,39.2,135.1,Normal
2023-07-03 10:30:00,26.7,35.4,110.5,Normal
2023-07-03 10:45:00,25.69,30.6,157.7,Normal
2023-07-03 11:00:00,29.04,33.2,133.9,Normal
2023-07-03 11:15:00,27.94,43.6,139.8,Normal
2023-07-03 11:30:00,26.33,35.6,97.0,Normal
2023-07-03 11:45:00,27.56,22.3,176.6,Normal
2023-07-03 12:00:00,27.63,29.4,153.1,Normal
2023-07-03 12:15:00,31.12,35.2,146.9,Normal
2023-07-03 12:30:00,27.02,36.1,276.3,Normal
2023-07-03 12:45:00,28.97,28.7,130.4,Normal
2023-07-03 13:00:00,27.19,37.0,154.4,Normal
2023-07-03 13:15:00,26.73,34.5,143.9,Normal
2023-07-03 13:30:00,27.61,30.1,127.6,Normal
2023-07-03 13:45:00,28.06,31.4,146.6,Normal
2023-07-03 14:00:00,28.65,38.1,337.0,Poor Air Quality
2023-07-03 14:15:00,23.77,43.7,146.0,Normal
2023-07-03 14:30:00,27.6,28.7,105.2,Normal
2023-07-03 14:45:00,25.04,41.4,146.3,Normal
2023-07-03 15:00:00,24.95,42.5,123.3,Normal
2023-07-03 15:15:00,30.39,27.5,171.2,Normal
2023-07-03 15:30:00,22.94,46.0,186.3,Normal
2023-07-03 15:45:00,20.31,40.4,143.0,Normal
2023-07-03 16:00:00,20.9,48.8,107.6,Normal
2023-07-03 16:15:00,20.44,47.7,151.5,Normal
2023-07-03 16:30:00,25.96,36.3,170.3,Normal
2023-07-03 16:45:00,20.34,57.4,219.3,Normal
2023-07-03 17:00:00,20.93,46.9,159.0,Normal
2023-07-03 17:15:00,23.07,52.7,183.5,Normal
2023-07-03 17:30:00,23.95,40.7,275.9,Normal
2023-07-03 17:45:00,23.34,47.0,198.5,Normal
2023-07-03 18:00:00,16.61,66.6,255.2,Normal
2023-07-03 18:15:00,20.25,61.4,189.3,Normal
2023-07-03 18:30:00,16.8,63.4,202.6,Normal
2023-07-03 18:45:00,17.01,62.8,164.3,Normal
2023-07-03 19:00:00,17.83,61.7,208.6,Normal
2023-07-03 19:15:00,16.29,71.8,197.1,Normal
2023-07-03 19:30:00,15.3,68.4,192.3,Normal
2023-07-03 19:45:00,15.81,71.4,154.3,Normal
2023-07-03 20:00:00,12.92,72.9,154.4,Normal
2023-07-03 20:15:00,18.65,63.4,176.9,Normal
2023-07-03 20:30:00,12.06,69.0,201.3,Normal
2023-07-03 20:45:00,14.88,64.2,175.1,Normal
2023-07-03 21:00:00,12.8,75.9,155.4,Normal
2023-07-03 21:15:00,14.91,72.1,237.1,Normal
2023-07-03 21:30:00,13.23,67.2,176.9,Normal
2023-07-03 21:45:00,14.47,72.4,157.7,Normal
2023-07-03 22:00:00,14.4,73.8,155.9,Normal
2023-07-03 22:15:00,14.25,84.7,181.5,Normal
2023-07-03 22:30:00,10.56,77.1,155.2,Normal
2023-07-03 22:45:00,13.43,74.9,176.2,Normal
2023-07-03 23:00:00,11.32,81.5,191.8,Normal
2023-07-03 23:15:00,12.44,80.1,155.2,Normal
2023-07-03 23:30:00,11.68,78.4,152.3,Normal
2023-07-03 23:45:00,10.2,85.2,136.7,Normal
2023-07-04 00:00:00,11.9,77.6,184.2,Normal
2023-07-04 00:15:00,10.33,77.2,168.1,Normal
2023-07-04 00:30:00,11.78,72.0,151.2,Normal
2023-07-04 00:45:00,9.79,85.7,187.0,Cold
2023-07-04 01:00:00,11.54,80.1,145.3,Normal
2023-07-04 01:15:00,13.42,78.8,180.2,Normal
2023-07-04 01:30:00,10.38,79.5,182.5,Normal
2023-07-04 01:45:00,11.63,77.1,131.9,Normal
2023-07-04 02:00:00,11.62,75.0,177.8,Normal
2023-07-04 02:15:00,13.26,79.1,173.6,Normal
2023-07-04 02:30:00,14.36,85.4,167.6,Normal
2023-07-04 02:45:00,12.84,66.6,176.5,Normal
2023-07-04 03:00:00,12.8,71.2,193.7,Normal
2023-07-04 03:15:00,10.18,90.4,185.3,Foggy
2023-07-04 03:30:00,14.31,76.4,148.0,Normal
2023-07-04 03:45:00,14.68,67.0,158.2,Normal
2023-07-04 04:00:00,16.36,61.0,158.4,Normal
2023-07-04 04:15:00,19.78,49.8,142.1,Normal
2023-07-04 04:30:00,17.75,56.9,137.4,Normal
2023-07-04 04:45:00,16.42,72.1,173.9,Normal
2023-07-04 05:00:00,20.37,62.9,141.0,Normal
2023-07-04 05:15:00,22.0,56.6,146.4,Normal
2023-07-04 05:30:00,20.95,60.6,153.9,Normal
2023-07-04 05:45:00,22.27,50.9,121.9,Normal
2023-07-04 06:00:00,20.88,45.3,149.1,Normal
2023-07-04 06:15:00,17.43,60.1,161.5,Normal
2023-07-04 06:30:00,18.56,54.5,189.5,Normal
2023-07-04 06:45:00,23.31,49.1,186.9,Normal
2023-07-04 07:00:00,25.07,47.3,222.8,Normal
2023-07-04 07:15:00,20.5,52.3,180.9,Normal
2023-07-04 07:30:00,23.06,48.3,228.4,Normal
2023-07-04 07:45:00,22.1,52.4,199.1,Normal
2023-07-04 08:00:00,23.69,50.5,217.4,Normal
2023-07-04 08:15:00,23.25,47.9,206.6,Normal
2023-07-04 08:30:00,19.57,50.7,264.5,Normal
2023-07-04 08:45:00,23.87,47.5,210.9,Normal
2023-07-04 09:00:00,28.65,38.7,203.8,Normal
2023-07-04 09:15:00,26.15,36.8,182.6,Normal
2023-07-04 09:30:00,21.28,49.5,228.1,Normal
2023-07-04 09:45:00,23.68,40.1,126.0,Normal
2023-07-04 10:00:00,28.92,23.0,132.0,Normal
2023-07-04 10:15:00,28.97,36.6,161.2,Normal
2023-07-04 10:30:00,25.93,32.2,137.9,Normal
2023-07-04 10:45:00,26.35,33.3,144.2,Normal
2023-07-04 11:00:00,25.17,41.0,152.6,Normal
2023-07-04 11:15:00,26.9,41.6,134.9,Normal
2023-07-04 11:30:00,28.18,40.7,163.8,Normal
2023-07-04 11:45:00,23.91,36.2,174.7,Normal
2023-07-04 12:00:00,29.53,23.8,139.8,Normal
2023-07-04 12:15:00,28.43,34.7,121.5,Normal
2023-07-04 12:30:00,27.86,36.6,165.0,Normal
2023-07-04 12:45:00,24.99,31.5,133.1,Normal
2023-07-04 13:00:00,26.78,26.4,134.6,Normal
2023-07-04 13:15:00,28.27,31.4,112.1,Normal
2023-07-04 13:30:00,26.5,42.7,130.4,Normal
2023-07-04 13:45:00,25.16,39.2,149.7,Normal
2023-07-04 14:00:00,25.66,39.9,177.0,Normal
2023-07-04 14:15:00,28.55,35.5,126.9,Normal
2023-07-04 14:30:00,26.27,40.0,193.8,Normal
2023-07-04 14:45:00,24.07,39.0,100.0,Normal
2023-07-04 15:00:00,24.31,44.2,145.3,Normal
2023-07-04 15:15:00,24.16,46.8,154.3,Normal
2023-07-04 15:30:00,26.98,43.5,170.2,Normal
2023-07-04 15:45:00,23.06,44.4,146.4,Normal
2023-07-04 16:00:00,24.88,42.6,152.7,Normal
2023-07-04 16:15:00,21.75,48.2,158.7,Normal
2023-07-04 16:30:00,24.4,40.9,145.8,Normal
2023-07-04 16:45:00,20.99,43.5,193.2,Normal
2023-07-04 17:00:00,21.37,59.3,198.4,Normal
2023-07-04 17:15:00,23.71,41.7,208.1,Normal
2023-07-04 17:30:00,21.83,43.9,169.3,Normal
2023-07-04 17:45:00,22.99,41.1,183.0,Normal
2023-07-04 18:00:00,17.07,50.3,203.5,Normal
2023-07-04 18:15:00,17.01,61.4,186.5,Normal
2023-07-04 18:30:00,24.12,43.1,188.2,Normal
2023-07-04 18:45:00,15.59,63.2,241.1,Normal
2023-07-04 19:00:00,17.51,57.5,196.7,Normal
2023-07-04 19:15:00,13.53,69.4,217.3,Normal
2023-07-04 19:30:00,15.97,66.5,207.9,Normal
2023-07-04 19:45:00,16.0,69.0,162.6,Normal
2023-07-04 20:00:00,18.91,70.6,163.2,Normal
2023-07-04 20:15:00,12.46,68.0,152.6,Normal
2023-07-04 20:30:00,17.26,66.4,136.0,Normal
2023-07-04 20:45:00,14.49,69.1,166.0,Normal
2023-07-04 21:00:00,15.24,66.8,157.8,Normal
2023-07-04 21:15:00,13.61,64.7,148.3,Normal
2023-07-04 21:30:00,12.11,72.5,170.7,Normal
2023-07-04 21:45:00,10.91,78.0,170.4,Normal
2023-07-04 22:00:00,12.38,72.2,338.6,Poor Air Quality
2023-07-04 22:15:00,14.43,68.2,144.5,Normal
2023-07-04 22:30:00,13.27,74.2,145.4,Normal
2023-07-04 22:45:00,12.08,81.0,185.6,Normal
2023-07-04 23:00:00,12.27,76.9,157.2,Normal
2023-07-04 23:15:00,11.81,73.4,190.2,Normal
2023-07-04 23:30:00,9.32,86.9,175.2,Cold
2023-07-04 23:45:00,8.22,87.0,150.0,Cold
2023-07-05 00:00:00,9.52,82.2,151.4,Cold
2023-07-05 00:15:00,9.9,79.5,292.5,Cold
2023-07-05 00:30:00,10.38,85.1,191.0,Normal
2023-07-05 00:45:00,10.63,73.1,571.6,Poor Air Quality
2023-07-05 01:00:00,13.43,77.8,167.4,Normal
2023-07-05 01:15:00,11.87,75.9,147.0,Normal
2023-07-05 01:30:00,11.95,78.1,152.6,Normal
2023-07-05 01:45:00,13.69,71.1,198.5,Normal
2023-07-05 02:00:00,10.37,89.1,164.7,Normal
2023-07-05 02:15:00,14.34,79.2,147.3,Normal
2023-07-05 02:30:00,12.05,79.4,165.6,Normal
2023-07-05 02:45:00,10.85,75.7,167.1,Normal
2023-07-05 03:00:00,12.21,78.1,139.7,Normal
2023-07-05 03:15:00,18.94,58.0,139.2,Normal
2023-07-05 03:30:00,18.03,56.2,161.1,Normal
2023-07-05 03:45:00,17.64,59.9,116.7,Normal
2023-07-05 04:00:00,16.45,55.1,132.1,Normal
2023-07-05 04:15:00,14.99,68.8,149.9,Normal
2023-07-05 04:30:00,18.0,60.8,139.0,Normal
2023-07-05 04:45:00,16.7,60.9,174.9,Normal
2023-07-05 05:00:00,18.07,62.5,160.2,Normal
2023-07-05 05:15:00,15.96,73.2,159.4,Normal
2023-07-05 05:30:00,16.8,66.3,309.5,Poor Air Quality
2023-07-05 05:45:00,16.53,57.6,194.1,Normal
2023-07-05 06:00:00,19.15,54.8,160.9,Normal
2023-07-05 06:15:00,19.47,53.8,152.4,Normal
2023-07-05 06:30:00,21.14,43.3,144.3,Normal
2023-07-05 06:45:00,20.55,53.2,228.5,Normal
2023-07-05 07:00:00,21.05,58.3,222.3,Normal
2023-07-05 07:15:00,25.54,45.6,194.0,Normal
2023-07-05 07:30:00,21.46,44.4,206.0,Normal
2023-07-05 07:45:00,19.26,61.7,219.6,Normal
2023-07-05 08:00:00,23.64,47.6,183.9,Normal
2023-07-05 08:15:00,23.82,40.9,172.1,Normal
2023-07-05 08:30:00,25.66,39.6,154.5,Normal
2023-07-05 08:45:00,23.38,37.4,123.7,Normal
2023-07-05 09:00:00,25.88,37.8,187.7,Normal
2023-07-05 09:15:00,28.46,33.3,185.3,Normal
2023-07-05 09:30:00,23.13,41.7,219.2,Normal
2023-07-05 09:45:00,24.68,36.0,133.0,Normal
2023-07-05 10:00:00,27.65,35.3,161.3,Normal
2023-07-05 10:15:00,26.66,35.0,122.8,Normal
2023-07-05 10:30:00,24.19,51.3,165.9,Normal
2023-07-05 10:45:00,27.61,34.0,303.0,Poor Air Quality
2023-07-05 11:00:00,24.89,44.4,175.7,Normal
2023-07-05 11:15:00,25.72,40.1,184.9,Normal
2023-07-05 11:30:00,26.79,33.0,141.1,Normal
2023-07-05 11:45:00,28.99,25.6,195.3,Normal
2023-07-05 12:00:00,28.03,42.0,144.2,Normal
2023-07-05 12:15:00,26.79,31.1,196.4,Normal
2023-07-05 12:30:00,26.48,37.2,120.3,Normal
2023-07-05 12:45:00,25.4,33.3,174.7,Normal
2023-07-05 13:00:00,27.71,36.7,130.9,Normal
2023-07-05 13:15:00,28.46,31.5,135.6,Normal
2023-07-05 13:30:00,28.89,29.9,131.1,Normal
2023-07-05 13:45:00,24.22,45.1,360.7,Poor Air Quality
2023-07-05 14:00:00,22.94,42.4,168.8,Normal
2023-07-05 14:15:00,24.23,30.8,133.9,Normal
2023-07-05 14:30:00,25.02,47.7,139.0,Normal
2023-07-05 14:45:00,25.91,40.2,167.2,Normal
2023-07-05 15:00:00,25.4,45.6,134.6,Normal
2023-07-05 15:15:00,23.57,47.5,107.3,Normal
2023-07-05 15:30:00,30.33,20.0,128.9,Normal
2023-07-05 15:45:00,24.98,47.4,130.1,Normal
2023-07-05 16:00:00,24.0,39.5,155.0,Normal
2023-07-05 16:15:00,24.64,40.2,149.1,Normal
2023-07-05 16:30:00,23.92,49.7,144.9,Normal
2023-07-05 16:45:00,20.17,56.1,182.1,Normal
2023-07-05 17:00:00,19.37,54.1,181.8,Normal
2023-07-05 17:15:00,23.21,50.5,184.4,Normal
2023-07-05 17:30:00,20.92,51.0,198.7,Normal
2023-07-05 17:45:00,19.74,57.2,245.3,Normal
2023-07-05 18:00:00,16.29,57.7,214.7,Normal
2023-07-05 18:15:00,20.51,51.8,259.5,Normal
2023-07-05 18:30:00,18.21,62.0,254.0,Normal
2023-07-05 18:45:00,19.03,58.9,175.8,Normal
2023-07-05 19:00:00,18.87,60.9,226.8,Normal
2023-07-05 19:15:00,18.49,63.1,211.6,Normal
2023-07-05 19:30:00,17.65,53.6,217.3,Normal
2023-07-05 19:45:00,12.9,69.4,151.2,Normal
2023-07-05 20:00:00,17.7,56.5,187.9,Normal
2023-07-05 20:15:00,13.35,70.7,166.1,Normal
2023-07-05 20:30:00,13.3,79.5,178.3,Normal
2023-07-05 20:45:00,15.28,62.2,153.2,Normal
2023-07-05 21:00:00,12.38,77.3,268.4,Normal
2023-07-05 21:15:00,12.19,71.8,177.4,Normal
2023-07-05 21:30:00,15.71,68.9,168.6,Normal
2023-07-05 21:45:00,12.17,71.7,138.4,Normal
2023-07-05 22:00:00,11.27,65.0,159.0,Normal
2023-07-05 22:15:00,12.7,67.3,209.2,Normal
2023-07-05 22:30:00,11.1,85.7,185.7,Normal
2023-07-05 22:45:00,8.1,76.3,135.6,Cold
2023-07-05 23:00:00,9.71,82.8,177.1,Cold
2023-07-05 23:15:00,11.18,81.3,163.6,Normal
2023-07-05 23:30:00,12.58,70.7,124.2,Normal
2023-07-05 23:45:00,9.54,77.9,190.1,Cold
2023-07-06 00:00:00,12.33,78.3,152.5,Normal
2023-07-06 00:15:00,8.54,86.2,162.2,Cold
2023-07-06 00:30:00,8.62,76.8,206.5,Cold
2023-07-06 00:45:00,10.82,70.8,119.2,Normal
2023-07-06 01:00:00,11.44,79.9,782.4,Poor Air Quality
2023-07-06 01:15:00,10.88,83.6,125.0,Normal
2023-07-06 01:30:00,11.73,77.5,146.0,Normal
2023-07-06 01:45:00,14.53,80.0,448.0,Poor Air Quality
2023-07-06 02:00:00,10.75,80.3,140.8,Normal
2023-07-06 02:15:00,13.05,67.6,149.1,Normal
2023-07-06 02:30:00,12.25,77.5,486.8,Poor Air Quality
2023-07-06 02:45:00,15.29,62.7,172.8,Normal
2023-07-06 03:00:00,14.37,66.5,147.8,Normal
2023-07-06 03:15:00,14.94,75.0,154.3,Normal
2023-07-06 03:30:00,11.25,75.6,133.9,Normal
2023-07-06 03:45:00,16.66,66.5,142.0,Normal
2023-07-06 04:00:00,13.96,63.0,139.5,Normal
2023-07-06 04:15:00,12.69,74.2,149.1,Normal
2023-07-06 04:30:00,15.38,66.5,139.3,Normal
2023-07-06 04:45:00,16.18,68.7,138.7,Normal
2023-07-06 05:00:00,18.27,57.9,168.0,Normal
2023-07-06 05:15:00,18.72,64.8,150.6,Normal
2023-07-06 05:30:00,17.39,66.9,137.6,Normal
2023-07-06 05:45:00,19.14,49.9,132.8,Normal
2023-07-06 06:00:00,20.76,51.8,149.7,Normal
2023-07-06 06:15:00,19.63,54.7,128.8,Normal
2023-07-06 06:30:00,17.78,57.0,155.0,Normal
2023-07-06 06:45:00,21.7,47.8,269.7,Normal
2023-07-06 07:00:00,20.16,59.2,210.3,Normal
2023-07-06 07:15:00,20.07,54.0,236.7,Normal
2023-07-06 07:30:00,22.63,50.6,208.2,Normal
2023-07-06 07:45:00,23.46,46.3,225.3,Normal
2023-07-06 08:00:00,20.38,57.7,170.4,Normal
2023-07-06 08:15:00,23.17,48.2,220.5,Normal
2023-07-06 08:30:00,23.83,40.7,170.9,Normal
2023-07-06 08:45:00,25.1,36.8,187.7,Normal
2023-07-06 09:00:00,26.02,36.0,214.4,Normal
2023-07-06 09:15:00,23.69,38.6,198.2,Normal
2023-07-06 09:30:00,22.28,40.7,210.6,Normal
2023-07-06 09:45:00,27.55,36.5,139.2,Normal
2023-07-06 10:00:00,25.37,47.4,157.5,Normal
2023-07-06 10:15:00,27.03,28.6,189.3,Normal
2023-07-06 10:30:00,24.03,44.4,158.5,Normal
2023-07-06 10:45:00,25.22,37.8,131.0,Normal
2023-07-06 11:00:00,28.41,32.4,132.6,Normal
2023-07-06 11:15:00,26.78,33.6,124.1,Normal
2023-07-06 11:30:00,26.32,37.0,118.8,Normal
2023-07-06 11:45:00,27.83,41.6,151.2,Normal
2023-07-06 12:00:00,27.71,36.9,130.2,Normal
2023-07-06 12:15:00,26.76,30.7,143.2,Normal
2023-07-06 12:30:00,24.04,44.6,127.0,Normal
2023-07-06 12:45:00,26.01,36.6,157.2,Normal
2023-07-06 13:00:00,28.16,30.0,147.0,Normal
2023-07-06 13:15:00,27.31,31.1,125.4,Normal
2023-07-06 13:30:00,27.83,34.3,164.9,Normal
2023-07-06 13:45:00,25.68,44.2,164.2,Normal
2023-07-06 14:00:00,26.74,43.8,273.0,Normal
2023-07-06 14:15:00,28.23,28.1,144.3,Normal
2023-07-06 14:30:00,27.5,32.6,342.6,Poor Air Quality
2023-07-06 14:45:00,21.68,38.4,178.1,Normal
2023-07-06 15:00:00,23.57,37.4,142.2,Normal
2023-07-06 15:15:00,24.83,46.9,161.3,Normal
2023-07-06 15:30:00,27.51,30.7,142.5,Normal
2023-07-06 15:45:00,24.04,42.3,164.0,Normal
2023-07-06 16:00:00,20.08,51.3,137.2,Normal
2023-07-06 16:15:00,19.4,51.5,147.0,Normal
2023-07-06 16:30:00,22.05,47.8,159.3,Normal
2023-07-06 16:45:00,22.16,48.8,191.4,Normal
2023-07-06 17:00:00,17.2,52.6,199.2,Normal
2023-07-06 17:15:00,23.02,44.3,180.6,Normal
2023-07-06 17:30:00,21.52,49.4,225.1,Normal
2023-07-06 17:45:00,21.38,55.7,169.3,Normal
2023-07-06 18:00:00,20.29,49.1,202.8,Normal
2023-07-06 18:15:00,17.74,51.2,197.6,Normal
2023-07-06 18:30:00,17.24,58.9,205.3,Normal
2023-07-06 18:45:00,10.74,71.7,166.3,Normal
2023-07-06 19:00:00,13.53,62.7,187.5,Normal
2023-07-06 19:15:00,19.01,69.6,192.1,Normal
2023-07-06 19:30:00,19.78,57.4,194.1,Normal
2023-07-06 19:45:00,13.0,71.7,161.7,Normal
2023-07-06 20:00:00,14.98,63.7,169.2,Normal
2023-07-06 20:15:00,15.09,59.4,173.8,Normal
2023-07-06 20:30:00,11.19,74.8,154.4,Normal
2023-07-06 20:45:00,14.18,73.0,155.5,Normal
2023-07-06 21:00:00,17.07,74.0,198.5,Normal
2023-07-06 21:15:00,12.21,77.7,161.4,Normal
2023-07-06 21:30:00,11.58,77.3,171.1,Normal
2023-07-06 21:45:00,12.05,68.9,190.1,Normal
2023-07-06 22:00:00,9.29,81.5,145.1,Cold
2023-07-06 22:15:00,8.5,77.4,169.0,Cold
2023-07-06 22:30:00,11.31,78.4,167.1,Normal
2023-07-06 22:45:00,8.36,75.7,130.7,Cold
2023-07-06 23:00:00,9.75,70.2,147.8,Cold
2023-07-06 23:15:00,9.26,77.3,175.2,Cold
2023-07-06 23:30:00,10.51,77.3,164.0,Normal
2023-07-06 23:45:00,7.94,85.1,184.2,Cold
2023-07-07 00:00:00,10.92,76.4,183.3,Normal
2023-07-07 00:15:00,11.62,89.0,186.8,Normal
2023-07-07 00:30:00,11.55,81.5,140.6,Normal
2023-07-07 00:45:00,11.99,73.5,152.1,Normal
2023-07-07 01:00:00,10.2,90.5,184.2,Foggy
2023-07-07 01:15:00,11.45,73.2,166.5,Normal
2023-07-07 01:30:00,10.97,87.3,383.2,Poor Air Quality
2023-07-07 01:45:00,7.94,68.8,187.1,Cold
2023-07-07 02:00:00,9.64,83.4,155.8,Cold
2023-07-07 02:15:00,14.46,80.6,161.0,Normal
2023-07-07 02:30:00,13.59,76.7,138.7,Normal
2023-07-07 02:45:00,9.96,75.9,188.9,Cold
2023-07-07 03:00:00,11.34,81.4,174.6,Normal
2023-07-07 03:15:00,14.41,74.2,189.8,Normal
2023-07-07 03:30:00,11.68,75.2,159.6,Normal
2023-07-07 03:45:00,15.4,67.8,174.8,Normal
2023-07-07 04:00:00,16.79,60.4,167.5,Normal
2023-07-07 04:15:00,15.91,68.5,173.9,Normal
2023-07-07 04:30:00,12.99,78.7,184.6,Normal
2023-07-07 04:45:00,15.03,63.2,133.7,Normal
2023-07-07 05:00:00,18.29,55.1,137.5,Normal
2023-07-07 05:15:00,15.27,60.6,175.1,Normal
2023-07-07 05:30:00,20.31,52.6,148.0,Normal
2023-07-07 05:45:00,18.92,56.6,150.4,Normal
2023-07-07 06:00:00,19.9,59.1,163.3,Normal
2023-07-07 06:15:00,18.38,54.9,180.6,Normal
2023-07-07 06:30:00,18.46,51.6,163.8,Normal
2023-07-07 06:45:00,16.56,55.2,174.4,Normal
2023-07-07 07:00:00,23.51,56.6,223.4,Normal
2023-07-07 07:15:00,20.13,53.0,214.7,Normal
2023-07-07 07:30:00,17.38,55.6,249.4,Normal
2023-07-07 07:45:00,18.09,52.9,144.0,Normal
2023-07-07 08:00:00,18.41,50.5,232.3,Normal
2023-07-07 08:15:00,19.22,60.9,217.0,Normal
2023-07-07 08:30:00,21.63,49.8,212.0,Normal
2023-07-07 08:45:00,22.2,58.0,138.3,Normal
2023-07-07 09:00:00,21.26,44.9,182.5,Normal
2023-07-07 09:15:00,25.82,30.3,159.2,Normal
2023-07-07 09:30:00,24.34,32.6,177.7,Normal
2023-07-07 09:45:00,26.5,28.4,83.6,Normal
2023-07-07 10:00:00,22.52,39.9,152.0,Normal
2023-07-07 10:15:00,26.52,39.5,154.5,Normal
2023-07-07 10:30:00,25.02,38.0,170.3,Normal
2023-07-07 10:45:00,24.27,40.9,160.3,Normal
2023-07-07 11:00:00,25.45,40.1,144.6,Normal
2023-07-07 11:15:00,25.11,38.4,170.8,Normal
2023-07-07 11:30:00,23.02,46.0,142.5,Normal
2023-07-07 11:45:00,25.47,36.7,191.2,Normal
2023-07-07 12:00:00,29.02,31.1,141.5,Normal
2023-07-07 12:15:00,25.84,40.8,162.9,Normal
2023-07-07 12:30:00,25.31,41.6,188.9,Normal
2023-07-07 12:45:00,27.39,36.7,126.9,Normal
2023-07-07 13:00:00,25.88,45.9,129.6,Normal
2023-07-07 13:15:00,28.41,33.6,192.2,Normal
2023-07-07 13:30:00,24.22,24.5,120.0,Normal
2023-07-07 13:45:00,25.56,35.4,141.2,Normal
2023-07-07 14:00:00,26.07,45.9,107.2,Normal
2023-07-07 14:15:00,24.84,42.2,144.0,Normal
2023-07-07 14:30:00,26.53,37.4,142.3,Normal
2023-07-07 14:45:00,25.98,36.6,133.3,Normal
2023-07-07 15:00:00,24.14,45.8,179.4,Normal
2023-07-07 15:15:00,25.32,43.7,127.8,Normal
2023-07-07 15:30:00,24.8,39.6,139.5,Normal
2023-07-07 15:45:00,20.15,49.0,145.4,Normal
